date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:36	9287/9287	---M--	200	added ('OK')	image/jpeg	etag:%222447-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:36	9372/9372	---M--	200	added ('OK')	image/jpeg	etag:%22249c-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:37	9408/9408	---M--	200	added ('OK')	image/jpeg	etag:%2224c0-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:38	8489/8489	---M--	200	added ('OK')	image/jpeg	etag:%222129-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/avatar-4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:38	206854/206854	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jan%202019%2010:21:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/docs.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/docs.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:39	15353/15353	---MCZ	200	added ('OK')	application/javascript	etag:W/%223bf9-57e0147124500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pcoded.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pcoded.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:40	14083/14083	---MCZ	200	added ('OK')	application/javascript	etag:W/%223703-57e0146f3c080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/menu-setting.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/menu-setting.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:40	55775/55775	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d9df-57ddcbd8d8980%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:41	132589/132589	---MCZ	200	added ('OK')	application/javascript	etag:W/%22205ed-57ddf3bcca680%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/vendor-all.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/vendor-all.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:41	12847/12847	---MCZ	200	added ('OK')	application/javascript	etag:W/%223235-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/gauge.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/gauge.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:41	2914/2914	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b64-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/light.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/light.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:42	14700/14700	---MCZ	200	added ('OK')	application/javascript	etag:W/%22396c-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/pie.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/pie.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:43	49466/49466	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c142-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/serial.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/serial.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:44	30331/30331	---MCZ	200	added ('OK')	application/javascript	etag:W/%22767f-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/usaLow.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/usaLow.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:44	6464/6464	---MCZ	200	added ('OK')	application/javascript	etag:W/%221940-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/radar.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/radar.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:47	53590/53590	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e05b-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:48	2505/2505	---MCZ	200	added ('OK')	application/javascript	etag:W/%221791-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.categories.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.categories.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:48	209399/209399	---MCZ	200	added ('OK')	application/javascript	etag:W/%223321c-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/amcharts.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/amcharts.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:49	168766/168766	---MCZ	200	added ('OK')	application/javascript	etag:W/%222933e-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/ammap.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/ammap.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:49	6777/6777	---MCZ	200	added ('OK')	application/javascript	etag:W/%2241b5-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/curvedLines.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/curvedLines.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:49	8866/8866	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222a2-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.tooltip.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/flot/js/jquery.flot.tooltip.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:49	5759/5759	---MCZ	200	added ('OK')	application/javascript	etag:W/%222d33-57d61314d4300%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-crypto.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-crypto.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:50	153182/153182	---MCZ	200	added ('OK')	text/css	etag:W/%222565e-57dd9d7d52a80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/css/bootstrap.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap/css/bootstrap.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
20:22:50	9786/9786	---MCZ	200	added ('OK')	text/css	etag:W/%222e1d-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/feather/css/feather.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/feather/css/feather.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
20:22:51	1818/1818	---MCZ	200	added ('OK')	text/css	etag:W/%22a26-57c619c175500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-scrollbar/css/perfect-scrollbar.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-scrollbar/css/perfect-scrollbar.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
20:22:51	1275/1275	---MCZ	200	added ('OK')	text/css	etag:W/%22657-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/fonts/datta/datta-icon.css	(from http://html.codedthemes.com/datta-able/bootstrap/assets/css/style.css)
20:22:51	130785/130785	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fee1-57bbba754b300%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/worldLow.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/amchart/js/worldLow.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crypto.html)
20:22:51	1440/1440	---MCZ	200	added ('OK')	text/css	etag:W/%225a0-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/css/notification.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/css/notification.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
20:22:52	1535/1535	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Dec%202018%2017:16:00%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/maint-comming-soon.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/maint-comming-soon.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
20:22:52	5700/5700	---MCZ	200	added ('OK')	application/javascript	etag:W/%221644-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/js/bootstrap-growl.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/notification/js/bootstrap-growl.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
20:22:52	4701/4701	---MCZ	200	added ('OK')	application/javascript	etag:W/%222508-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-custom.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-custom.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/index.html)
20:22:53	1738/1738	---M--	200	added ('OK')	image/png	etag:%226ca-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape5.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape5.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-ecommerce.html)
20:22:53	3215/3215	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c96-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-ecommerce.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-ecommerce.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-ecommerce.html)
20:22:53	6104/6104	---MCZ	200	added ('OK')	application/javascript	etag:W/%223d65-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-crm.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-crm.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-crm.html)
20:22:54	1662/1662	---M--	200	added ('OK')	image/png	etag:%2267e-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/user-1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/user-1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-analytics.html)
20:22:54	1560/1560	---M--	200	added ('OK')	image/png	etag:%22618-57e0340293f80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/user/user-2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/user/user-2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-analytics.html)
20:22:54	7610/7610	---MCZ	200	added ('OK')	application/javascript	etag:W/%225060-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-analytics.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-analytics.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-analytics.html)
20:22:54	1329/1329	---MCZ	200	added ('OK')	application/javascript	etag:W/%229cc-57c6101b71180%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-project.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/dashboard-project.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/dashboard-project.html)
20:22:55	3157/3157	---MCZ	200	added ('OK')	text/css	etag:W/%22c55-57bbba7ed4980%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/prism/css/prism.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/prism/css/prism.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/layout-static.html)
20:22:55	27624/27624	---MCZ	200	added ('OK')	application/javascript	etag:W/%226be8-57bbba7ed4980%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/prism/js/prism.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/prism/js/prism.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/layout-static.html)
20:22:56	17644/17644	---MCZ	200	added ('OK')	application/javascript	etag:W/%227a63-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/horizontal-menu.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/horizontal-menu.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/layout-horizontal.html)
20:22:57	20832/20832	---MCZ	200	added ('OK')	text/css	etag:W/%226e13-57e01c6630b00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/css/layouts/rtl.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/css/layouts/rtl.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/layout-rtl.html)
20:22:57	19672/19672	---MCZ	200	added ('OK')	text/css	etag:W/%226366-57c701b8d9c00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/css/layouts/dark.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/css/layouts/dark.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/layout-dark.html)
20:22:58	3352/3352	---MCZ	200	added ('OK')	text/css	etag:W/%22d18-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/owl-carousel/css/owl.carousel.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/owl-carousel/css/owl.carousel.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:22:58	3331/3331	---M--	200	added ('OK')	image/png	etag:%22d03-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape1.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape1.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:22:59	3120/3120	---M--	200	added ('OK')	image/png	etag:%22c30-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape2.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape2.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:22:59	2987/2987	---M--	200	added ('OK')	image/png	etag:%22bab-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape3.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape3.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:22:59	1750/1750	---M--	200	added ('OK')	image/png	etag:%226d6-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape4.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape4.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:22:59	2064/2064	---M--	200	added ('OK')	image/png	etag:%22810-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape6.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/shape6.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:23:00	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ad36-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/owl-carousel/js/owl.carousel.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/owl-carousel/js/owl.carousel.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:23:00	7740/7740	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a6c-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/statistic.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/statistic.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:23:00	16846/16846	---MCZ	200	added ('OK')	application/javascript	etag:W/%226fa6-57e0147124500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pcoded.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pcoded.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-data.html)
20:23:01	3456/3456	---MCZ	200	added ('OK')	application/javascript	etag:W/%221154-57bbba82a5280%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/todo/js/todo.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/todo/js/todo.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-data.html)
20:23:04	38478/38478	---M--	200	added ('OK')	image/jpeg	etag:%22964e-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:04	19238/19238	---M--	200	added ('OK')	image/jpeg	etag:%224b26-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:05	3105/3105	---M--	200	added ('OK')	image/jpeg	etag:%22c21-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-5.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-5.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:05	28699/28699	---M--	200	added ('OK')	image/jpeg	etag:%22701b-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:05	5790/5790	---M--	200	added ('OK')	image/jpeg	etag:%22169e-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/dashborad-4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:05	1154/1154	---M--	200	added ('OK')	image/png	etag:%22482-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/visa-logo.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/visa-logo.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:06	2206/2206	---M--	200	added ('OK')	image/png	etag:%2289e-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/visa-background.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/visa-background.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:06	1504/1504	---M--	200	added ('OK')	image/png	etag:%225e0-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/master-logo.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/master-logo.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:06	4917/4917	---M--	200	added ('OK')	image/png	etag:%221335-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/master-background.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/master-background.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:06	1629/1629	---M--	200	added ('OK')	image/png	etag:%2265d-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/rupay-logo.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/rupay-logo.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:07	356096/356096	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2013:54:44%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/index-widget-package.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/index-widget-package.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-statistic.html)
20:23:07	24516/24516	---M--	200	added ('OK')	image/jpeg	etag:%225fc4-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/emoticon.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/emoticon.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:07	4496/4496	---M--	200	added ('OK')	image/png	etag:%221190-57e0342aa1e00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/widget/rupay-background.png	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/widget/rupay-background.png	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-user-card.html)
20:23:08	4905/4905	---MCZ	200	added ('OK')	application/javascript	etag:W/%222004-57bbba82a5280%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/waterball/js/createWaterBall-jquery.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/waterball/js/createWaterBall-jquery.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-chart.html)
20:23:08	37696/37696	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213ab0-57d6129ac2300%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/chart.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/chart.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/widget-chart.html)
20:23:10	24418/24418	---M--	200	added ('OK')	image/jpeg	etag:%225f62-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
20:23:11	11420/11420	---M--	200	added ('OK')	image/jpeg	etag:%222c9c-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-6.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-6.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
20:23:13	11227/11227	---M--	200	added ('OK')	image/jpeg	etag:%222bdb-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
